date,id_producto,demanda
2020-06-16,63,396
2020-06-16,64,566
2020-06-16,65,385
2020-06-16,66,458
2020-06-16,67,287
2020-06-16,68,380
2020-06-16,70,242
2020-06-16,71,37
2020-06-16,72,223
2020-06-16,73,602
2020-06-16,74,409
2020-06-16,75,540
2020-06-16,76,819
2020-06-16,77,106
2020-06-16,78,388
2020-06-16,79,442
2020-06-16,80,67
2020-06-16,81,105
2020-06-16,82,611
2020-06-16,83,368
2020-06-16,84,490
2020-06-16,85,485
2020-06-16,87,656
2020-06-16,88,211
2020-06-16,89,360
2020-06-16,91,309
2020-06-16,92,272
2020-06-16,93,63
2020-06-16,94,425
2020-06-16,95,412
2020-06-16,96,94
2020-06-16,97,524
2020-06-16,98,514
2020-06-16,99,398
2020-06-16,101,568
2020-06-16,102,460
2020-06-16,103,227
2020-06-16,105,220
2020-06-16,106,506
2020-06-16,107,544
2020-06-16,108,344
2020-06-16,109,191
2020-06-16,110,324
2020-06-16,111,599
2020-06-16,112,301
2020-06-16,113,75
2020-06-16,114,497
2020-06-16,115,680
2020-06-16,116,159
2020-06-16,117,451
2020-06-16,119,825
2020-06-16,121,529
2020-06-16,122,535
2020-06-16,123,230
2020-06-16,124,748
2020-06-16,125,317
2020-06-16,126,208
2020-06-16,127,770
2020-06-16,128,262
2020-06-16,129,525
2020-06-16,130,388
2020-06-16,131,98
2020-06-16,132,484
2020-06-16,133,100
2020-06-16,134,572
2020-06-16,135,574
2020-06-17,1,97
2020-06-17,2,354
2020-06-17,3,763
2020-06-17,5,128
2020-06-17,6,37
2020-06-17,7,399
2020-06-17,8,91
2020-06-17,9,485
2020-06-17,10,261
2020-06-17,11,326
2020-06-17,12,494
2020-06-17,13,617
2020-06-17,14,287
2020-06-17,16,389
2020-06-17,18,169
2020-06-17,19,519
2020-06-17,20,655
2020-06-17,21,297
2020-06-17,22,402
2020-06-17,23,626
2020-06-17,24,282
2020-06-17,25,193
2020-06-17,26,244
2020-06-17,27,515
2020-06-17,28,329
2020-06-17,29,57
2020-06-17,30,329
2020-06-17,31,466
2020-06-17,32,243
2020-06-17,34,160
2020-06-17,35,498
2020-06-17,36,500
2020-06-17,37,450
2020-06-17,38,559
2020-06-17,39,581
2020-06-17,40,972
2020-06-17,43,475
2020-06-17,44,339
2020-06-17,45,900
2020-06-17,46,495
2020-06-17,47,182
2020-06-17,48,189
2020-06-17,49,727
2020-06-17,50,442
2020-06-17,52,180
2020-06-17,53,441
2020-06-17,54,762
2020-06-17,55,644
2020-06-17,56,77
2020-06-17,57,233
2020-06-17,59,165
2020-06-17,60,180
2020-06-17,61,98
2020-06-17,62,562
2020-06-17,63,353
2020-06-17,64,625
2020-06-17,65,412
2020-06-17,66,500
2020-06-17,67,334
2020-06-17,68,386
2020-06-17,70,226
2020-06-17,71,33
2020-06-17,72,244
2020-06-17,73,635
2020-06-17,74,436
2020-06-17,75,523
2020-06-17,76,911
2020-06-17,77,105
2020-06-17,78,461
2020-06-17,79,447
2020-06-17,80,57
2020-06-17,81,118
2020-06-17,82,735
2020-06-17,83,321
2020-06-17,84,438
2020-06-17,85,563
2020-06-17,87,697
2020-06-17,88,160
2020-06-17,89,502
2020-06-17,91,260
2020-06-17,92,261
2020-06-17,93,53
2020-06-17,94,435
2020-06-17,95,453
2020-06-17,96,63
2020-06-17,97,544
2020-06-17,99,363
2020-06-17,101,646
2020-06-17,102,350
2020-06-17,103,179
2020-06-17,105,191
2020-06-17,106,418
2020-06-17,107,569
2020-06-17,108,350
2020-06-17,109,190
2020-06-17,110,273
2020-06-17,111,407
2020-06-17,112,288
2020-06-17,113,79
2020-06-17,114,512
2020-06-17,115,637
2020-06-17,116,177
2020-06-17,117,468
2020-06-17,119,901
2020-06-17,121,599
2020-06-17,122,469
2020-06-17,123,239
2020-06-17,124,779
2020-06-17,125,351
2020-06-17,126,218
2020-06-17,127,613
2020-06-17,128,224
2020-06-17,129,593
2020-06-17,130,300
2020-06-17,131,131
2020-06-17,132,545
2020-06-17,133,74
2020-06-17,134,466
2020-06-17,135,484
2020-06-18,1,113
2020-06-18,2,324
2020-06-18,3,783
2020-06-18,5,134
2020-06-18,6,39
2020-06-18,7,412
2020-06-18,8,88
2020-06-18,9,578
2020-06-18,10,231
2020-06-18,12,527
2020-06-18,13,672
2020-06-18,14,323
2020-06-18,16,332
2020-06-18,17,55
2020-06-18,18,167
2020-06-18,19,526
2020-06-18,20,691
2020-06-18,21,349
2020-06-18,22,372
2020-06-18,23,548
2020-06-18,24,252
2020-06-18,25,194
2020-06-18,26,252
2020-06-18,27,453
2020-06-18,28,355
2020-06-18,29,55
2020-06-18,30,355
2020-06-18,31,439
2020-06-18,34,158
2020-06-18,35,494
2020-06-18,37,487
2020-06-18,39,607
2020-06-18,40,1009
2020-06-18,42,890
2020-06-18,43,530
2020-06-18,44,366
2020-06-18,45,752
2020-06-18,46,541
2020-06-18,47,196
2020-06-18,48,182
2020-06-18,49,743
2020-06-18,50,458
2020-06-18,52,185
2020-06-18,53,486
2020-06-18,54,721
2020-06-18,55,647
2020-06-18,56,97
2020-06-18,57,206
2020-06-18,59,185
2020-06-18,60,194
2020-06-18,61,86
2020-06-18,63,360
2020-06-18,64,583
2020-06-18,65,424
2020-06-18,66,537
2020-06-18,67,341
2020-06-18,68,373
2020-06-18,70,189
2020-06-18,71,44
2020-06-18,72,219
2020-06-18,73,585
2020-06-18,74,360
2020-06-18,75,493
2020-06-18,76,934
2020-06-18,77,95
2020-06-18,78,498
2020-06-18,79,418
2020-06-18,80,49
2020-06-18,81,137
2020-06-18,82,648
2020-06-18,83,317
2020-06-18,84,466
2020-06-18,85,499
2020-06-18,87,737
2020-06-18,88,182
2020-06-18,89,413
2020-06-18,91,283
2020-06-18,92,251
2020-06-18,93,53
2020-06-18,94,444
2020-06-18,95,400
2020-06-18,96,82
2020-06-18,97,509
2020-06-18,98,550
2020-06-18,99,433
2020-06-18,101,641
2020-06-18,102,407
2020-06-18,103,208
2020-06-18,105,216
2020-06-18,106,404
2020-06-18,107,533
2020-06-18,108,382
2020-06-18,109,190
2020-06-18,110,289
2020-06-18,111,530
2020-06-18,112,338
2020-06-18,113,92
2020-06-18,114,470
2020-06-18,115,642
2020-06-18,116,183
2020-06-18,117,458
2020-06-18,119,807
2020-06-18,121,526
2020-06-18,122,523
2020-06-18,124,668
2020-06-18,125,361
2020-06-18,126,222
2020-06-18,127,683
2020-06-18,128,251
2020-06-18,129,632
2020-06-18,130,296
2020-06-18,131,119
2020-06-18,132,513
2020-06-18,133,86
2020-06-18,134,482
2020-06-18,135,492
2020-06-19,1,103
2020-06-19,2,342
2020-06-19,3,745
2020-06-19,5,135
2020-06-19,6,32
2020-06-19,7,324
2020-06-19,8,94
2020-06-19,9,628
2020-06-19,10,241
2020-06-19,11,302
2020-06-19,12,520
2020-06-19,13,690
2020-06-19,14,317
2020-06-19,16,391
2020-06-19,17,59
2020-06-19,19,500
2020-06-19,20,726
2020-06-19,21,312
2020-06-19,22,358
2020-06-19,23,627
2020-06-19,24,315
2020-06-19,25,184
2020-06-19,26,295
2020-06-19,27,554
2020-06-19,28,375
2020-06-19,29,54
2020-06-19,30,358
2020-06-19,31,508
2020-06-19,34,161
2020-06-19,35,459
2020-06-19,36,553
2020-06-19,37,482
2020-06-19,38,521
2020-06-19,39,697
2020-06-19,40,980
2020-06-19,43,445
2020-06-19,44,361
2020-06-19,45,931
2020-06-19,46,563
2020-06-19,47,194
2020-06-19,48,212
2020-06-19,49,780
2020-06-19,50,488
2020-06-19,52,190
2020-06-19,53,486
2020-06-19,54,793
2020-06-19,55,710
2020-06-19,56,98
2020-06-19,57,221
2020-06-19,59,164
2020-06-19,60,232
2020-06-19,61,108
2020-06-19,62,578
2020-06-19,63,399
2020-06-19,64,619
2020-06-19,65,479
2020-06-19,66,488
2020-06-19,67,302
2020-06-19,68,411
2020-06-19,70,253
2020-06-19,71,44
2020-06-19,72,270
2020-06-19,73,693
2020-06-19,74,397
2020-06-19,75,655
2020-06-19,76,916
2020-06-19,77,124
2020-06-19,78,450
2020-06-19,79,514
2020-06-19,81,139
2020-06-19,82,750
2020-06-19,83,350
2020-06-19,84,490
2020-06-19,85,575
2020-06-19,87,732
2020-06-19,88,211
2020-06-19,89,484
2020-06-19,91,284
2020-06-19,92,239
2020-06-19,93,70
2020-06-19,94,436
2020-06-19,95,474
2020-06-19,96,92
2020-06-19,97,629
2020-06-19,98,497
2020-06-19,99,449
2020-06-19,101,665
2020-06-19,102,407
2020-06-19,103,215
2020-06-19,105,233
2020-06-19,106,451
2020-06-19,107,597
2020-06-19,108,366
2020-06-19,109,171
2020-06-19,110,318
2020-06-19,111,559
2020-06-19,112,312
2020-06-19,113,86
2020-06-19,114,543
2020-06-19,115,745
2020-06-19,116,192
2020-06-19,117,484
2020-06-19,119,1042
2020-06-19,121,649
2020-06-19,122,540
2020-06-19,123,257
2020-06-19,124,842
2020-06-19,125,397
2020-06-19,127,752
2020-06-19,128,253
2020-06-19,129,631
2020-06-19,130,356
2020-06-19,131,122
2020-06-19,132,486
2020-06-19,133,76
2020-06-19,134,573
2020-06-19,135,600
2020-06-20,1,98
2020-06-20,2,434
2020-06-20,3,779
2020-06-20,5,132
2020-06-20,6,30
2020-06-20,7,466
2020-06-20,8,118
2020-06-20,9,602
2020-06-20,10,256
2020-06-20,11,309
2020-06-20,12,493
2020-06-20,13,733
2020-06-20,14,297
2020-06-20,16,515
2020-06-20,17,61
2020-06-20,18,223
2020-06-20,19,491
2020-06-20,20,664
2020-06-20,21,406
2020-06-20,22,355
2020-06-20,23,702
2020-06-20,24,400
2020-06-20,25,211
2020-06-20,26,270
2020-06-20,27,659
2020-06-20,28,318
2020-06-20,29,60
2020-06-20,30,381
2020-06-20,31,584
2020-06-20,32,210
2020-06-20,34,183
2020-06-20,35,496
2020-06-20,36,665
2020-06-20,37,423
2020-06-20,38,628
2020-06-20,39,738
2020-06-20,40,909
2020-06-20,42,923
2020-06-20,43,533
2020-06-20,44,366
2020-06-20,45,1115
2020-06-20,46,498
2020-06-20,47,207
2020-06-20,48,194
2020-06-20,49,684
2020-06-20,50,411
2020-06-20,52,228
2020-06-20,53,439
2020-06-20,54,993
2020-06-20,55,694
2020-06-20,56,100
2020-06-20,57,265
2020-06-20,59,157
2020-06-20,60,265
2020-06-20,61,122
2020-06-20,62,608
2020-06-20,63,428
2020-06-20,64,564
2020-06-20,65,381
2020-06-20,66,495
2020-06-20,67,322
2020-06-20,68,512
2020-06-20,70,278
2020-06-20,71,44
2020-06-20,72,313
2020-06-20,73,729
2020-06-20,74,511
2020-06-20,75,775
2020-06-20,76,846
2020-06-20,77,153
2020-06-20,78,450
2020-06-20,79,617
2020-06-20,80,74
2020-06-20,81,115
2020-06-20,82,900
2020-06-20,83,339
2020-06-20,84,485
2020-06-20,85,653
2020-06-20,87,694
2020-06-20,88,207
2020-06-20,89,500
2020-06-20,91,334
2020-06-20,92,283
2020-06-20,93,58
2020-06-20,94,486
2020-06-20,95,530
2020-06-20,96,83
2020-06-20,97,694
2020-06-20,98,520
2020-06-20,99,377
2020-06-20,101,635
2020-06-20,102,433
2020-06-20,103,241
2020-06-20,105,221
2020-06-20,106,555
2020-06-20,107,793
2020-06-20,108,363
2020-06-20,109,192
2020-06-20,110,337
2020-06-20,111,539
2020-06-20,112,321
2020-06-20,113,67
2020-06-20,114,694
2020-06-20,115,869
2020-06-20,117,531
2020-06-20,119,1133
2020-06-20,121,652
2020-06-20,122,575
2020-06-20,123,287
2020-06-20,124,971
2020-06-20,125,342
2020-06-20,126,258
2020-06-20,127,781
2020-06-20,128,251
2020-06-20,129,585
2020-06-20,130,370
2020-06-20,131,118
2020-06-20,132,540
2020-06-20,133,87
2020-06-20,134,571
2020-06-20,135,622
2020-06-21,1,103
2020-06-21,2,446
2020-06-21,3,785
2020-06-21,5,152
2020-06-21,6,48
2020-06-21,7,429
2020-06-21,8,107
2020-06-21,9,603
2020-06-21,10,277
2020-06-21,11,358
2020-06-21,12,547
2020-06-21,13,765
2020-06-21,14,365
2020-06-21,16,440
2020-06-21,18,209
2020-06-21,19,548
2020-06-21,20,760
2020-06-21,21,374
2020-06-21,22,418
2020-06-21,23,609
2020-06-21,24,289
2020-06-21,25,220
2020-06-21,26,298
2020-06-21,27,590
2020-06-21,28,368
2020-06-21,29,50
2020-06-21,30,427
2020-06-21,31,436
2020-06-21,32,260
2020-06-21,34,169
2020-06-21,35,520
2020-06-21,36,560
2020-06-21,37,435
2020-06-21,38,583
2020-06-21,39,768
2020-06-21,40,953
2020-06-21,42,1008
2020-06-21,43,560
2020-06-21,44,379
2020-06-21,45,1024
2020-06-21,47,216
2020-06-21,48,175
2020-06-21,49,738
2020-06-21,50,480
2020-06-21,52,216
2020-06-21,53,470
2020-06-21,54,796
2020-06-21,55,805
2020-06-21,56,105
2020-06-21,57,259
2020-06-21,59,164
2020-06-21,60,241
2020-06-21,61,112
2020-06-21,62,630
2020-06-21,63,425
2020-06-21,64,633
2020-06-21,65,463
2020-06-21,66,535
2020-06-21,67,338
2020-06-21,68,458
2020-06-21,70,271
2020-06-21,71,56
2020-06-21,72,251
2020-06-21,73,660
2020-06-21,74,470
2020-06-21,75,648
2020-06-21,76,956
2020-06-21,77,103
2020-06-21,78,487
2020-06-21,79,541
2020-06-21,80,74
2020-06-21,81,141
2020-06-21,82,769
2020-06-21,83,360
2020-06-21,84,536
2020-06-21,85,606
2020-06-21,87,713
2020-06-21,88,237
2020-06-21,89,511
2020-06-21,91,349
2020-06-21,92,273
2020-06-21,93,67
2020-06-21,94,522
2020-06-21,95,446
2020-06-21,96,91
2020-06-21,97,590
2020-06-21,98,568
2020-06-21,99,439
2020-06-21,102,538
2020-06-21,103,253
2020-06-21,105,239
2020-06-21,106,537
2020-06-21,107,636
2020-06-21,109,218
2020-06-21,110,329
2020-06-21,111,617
2020-06-21,112,340
2020-06-21,113,97
2020-06-21,114,608
2020-06-21,116,229
2020-06-21,117,491
2020-06-21,119,953
2020-06-21,122,594
2020-06-21,123,276
2020-06-21,124,792
2020-06-21,125,370
2020-06-21,126,239
2020-06-21,127,733
2020-06-21,128,274
2020-06-21,129,677
2020-06-21,130,331
2020-06-21,131,116
2020-06-21,132,561
2020-06-21,133,93
2020-06-21,134,626
2020-06-21,135,604
2020-06-22,1,100
2020-06-22,2,572
2020-06-22,3,759
2020-06-22,5,139
2020-06-22,6,48
2020-06-22,7,474
2020-06-22,8,76
2020-06-22,9,697
2020-06-22,10,292
2020-06-22,11,320
2020-06-22,12,386
2020-06-22,13,872
2020-06-22,14,299
2020-06-22,16,311
2020-06-22,17,49
2020-06-22,18,175
2020-06-22,19,400
2020-06-22,20,690
2020-06-22,21,406
2020-06-22,22,315
2020-06-22,24,282
2020-06-22,26,279
2020-06-22,27,387
2020-06-22,29,32
2020-06-22,30,447
2020-06-22,31,462
2020-06-22,32,205
2020-06-22,34,168
2020-06-22,35,415
2020-06-22,36,401
2020-06-22,37,358
2020-06-22,38,459
2020-06-22,39,709
2020-06-22,40,1114
2020-06-22,42,979
2020-06-22,43,369
2020-06-22,44,320
2020-06-22,45,942
2020-06-22,46,416
2020-06-22,48,178
2020-06-22,49,619
2020-06-22,50,455
2020-06-22,52,199
2020-06-22,53,334
2020-06-22,54,920
2020-06-22,55,794
2020-06-22,56,108
2020-06-22,59,133
2020-06-22,60,238
2020-06-22,61,101
2020-06-22,63,330
2020-06-22,64,646
2020-06-22,65,431
2020-06-22,66,486
2020-06-22,67,288
2020-06-22,70,205
2020-06-22,71,29
2020-06-22,72,197
2020-06-22,73,626
2020-06-22,74,361
2020-06-22,75,602
2020-06-22,76,735
2020-06-22,77,136
2020-06-22,78,356
2020-06-22,79,453
2020-06-22,80,55
2020-06-22,81,144
2020-06-22,82,609
2020-06-22,83,343
2020-06-22,84,539
2020-06-22,85,553
2020-06-22,87,654
2020-06-22,88,260
2020-06-22,89,399
2020-06-22,91,387
2020-06-22,92,259
2020-06-22,93,56
2020-06-22,94,603
2020-06-22,95,439
2020-06-22,96,89
2020-06-22,97,604
2020-06-22,98,627
2020-06-22,99,320
2020-06-22,101,722
2020-06-22,102,388
2020-06-22,103,178
2020-06-22,105,251
2020-06-22,106,526
2020-06-22,107,576
2020-06-22,108,373
2020-06-22,109,171
2020-06-22,110,375
2020-06-22,111,554
2020-06-22,113,65
2020-06-22,114,545
2020-06-22,115,735
2020-06-22,116,183
2020-06-22,117,418
2020-06-22,119,808
2020-06-22,121,535
2020-06-22,122,678
2020-06-22,123,199
2020-06-22,124,568
2020-06-22,126,261
2020-06-22,127,597
2020-06-22,128,248
2020-06-22,129,631
2020-06-22,130,306
2020-06-22,131,110
2020-06-22,132,521
2020-06-22,133,85
2020-06-22,134,634
2020-06-22,135,574
2020-06-23,1,85
2020-06-23,3,630
2020-06-23,6,31
2020-06-23,7,341
2020-06-23,8,92
2020-06-23,9,545
2020-06-23,10,243
2020-06-23,11,274
2020-06-23,12,397
2020-06-23,13,611
2020-06-23,14,260
2020-06-23,16,317
2020-06-23,17,51
2020-06-23,18,146
2020-06-23,19,445
2020-06-23,20,575
2020-06-23,21,376
2020-06-23,22,309
2020-06-23,23,422
2020-06-23,24,268
2020-06-23,25,196
2020-06-23,26,252
2020-06-23,27,460
2020-06-23,28,317
2020-06-23,29,35
2020-06-23,30,406
2020-06-23,31,345
2020-06-23,32,234
2020-06-23,34,142
2020-06-23,35,431
2020-06-23,36,401
2020-06-23,37,369
2020-06-23,38,450
2020-06-23,39,680
2020-06-23,42,734
2020-06-23,43,434
2020-06-23,44,277
2020-06-23,46,381
2020-06-23,47,184
2020-06-23,48,163
2020-06-23,49,570
2020-06-23,50,382
2020-06-23,52,241
2020-06-23,53,369
2020-06-23,54,719
2020-06-23,55,688
2020-06-23,56,74
2020-06-23,57,181
2020-06-23,59,147
2020-06-23,60,230
2020-06-23,61,87
2020-06-23,62,583
2020-06-23,63,345
2020-06-23,64,495
2020-06-23,65,381
2020-06-23,66,420
2020-06-23,67,291
2020-06-23,68,336
2020-06-23,70,195
2020-06-23,71,39
2020-06-23,72,187
2020-06-23,73,483
2020-06-23,74,360
2020-06-23,75,531
2020-06-23,76,767
2020-06-23,77,83
2020-06-23,78,383
2020-06-23,79,400
2020-06-23,80,49
2020-06-23,82,534
2020-06-23,83,306
2020-06-23,84,417
2020-06-23,85,437
2020-06-23,87,643
2020-06-23,88,210
2020-06-23,89,374
2020-06-23,91,298
2020-06-23,92,259
2020-06-23,93,47
2020-06-23,95,332
2020-06-23,96,100
2020-06-23,97,467
2020-06-23,98,481
2020-06-23,99,309
2020-06-23,101,515
2020-06-23,102,462
2020-06-23,103,226
2020-06-23,105,248
2020-06-23,106,469
2020-06-23,107,505
2020-06-23,108,328
2020-06-23,109,144
2020-06-23,110,309
2020-06-23,111,520
2020-06-23,112,261
2020-06-23,113,46
2020-06-23,114,417
2020-06-23,115,546
2020-06-23,117,342
2020-06-23,119,815
2020-06-23,121,421
2020-06-23,122,518
2020-06-23,123,203
2020-06-23,124,669
2020-06-23,125,321
2020-06-23,126,210
2020-06-23,127,645
2020-06-23,128,235
2020-06-23,129,538
2020-06-23,130,351
2020-06-23,132,497
2020-06-23,133,93
2020-06-23,134,512
2020-06-23,135,545
2020-06-24,1,91
2020-06-24,2,324
2020-06-24,3,674
2020-06-24,5,136
2020-06-24,6,39
2020-06-24,8,97
2020-06-24,9,437
2020-06-24,10,213
2020-06-24,11,244
2020-06-24,12,440
2020-06-24,13,601
2020-06-24,14,287
2020-06-24,16,346
2020-06-24,17,52
2020-06-24,18,181
2020-06-24,19,479
2020-06-24,20,609
2020-06-24,21,252
2020-06-24,22,301
2020-06-24,23,486
2020-06-24,24,264
2020-06-24,25,176
2020-06-24,26,229
2020-06-24,27,493
2020-06-24,28,354
2020-06-24,29,50
2020-06-24,30,355
2020-06-24,31,327
2020-06-24,34,167
2020-06-24,35,442
2020-06-24,36,431
2020-06-24,37,404
2020-06-24,38,463
2020-06-24,39,549
2020-06-24,40,872
2020-06-24,42,751
2020-06-24,43,469
2020-06-24,44,344
2020-06-24,45,759
2020-06-24,46,435
2020-06-24,48,127
2020-06-24,49,552
2020-06-24,50,426
2020-06-24,52,191
2020-06-24,53,409
2020-06-24,54,713
2020-06-24,55,561
2020-06-24,56,62
2020-06-24,57,205
2020-06-24,59,127
2020-06-24,60,158
2020-06-24,61,68
2020-06-24,62,557
2020-06-24,63,300
2020-06-24,64,551
2020-06-24,65,375
2020-06-24,66,437
2020-06-24,67,259
2020-06-24,68,362
2020-06-24,70,183
2020-06-24,71,26
2020-06-24,72,201
2020-06-24,73,513
2020-06-24,74,371
2020-06-24,75,554
2020-06-24,76,748
2020-06-24,77,109
2020-06-24,78,382
2020-06-24,79,421
2020-06-24,80,59
2020-06-24,81,123
2020-06-24,82,438
2020-06-24,83,228
2020-06-24,84,411
2020-06-24,85,527
2020-06-24,87,630
2020-06-24,88,154
2020-06-24,89,468
2020-06-24,91,264
2020-06-24,92,202
2020-06-24,93,57
2020-06-24,94,404
2020-06-24,95,403
2020-06-24,96,62
2020-06-24,97,476
2020-06-24,98,472
2020-06-24,99,383
2020-06-24,101,575
2020-06-24,102,360
2020-06-24,103,167
2020-06-24,105,179
2020-06-24,106,362
2020-06-24,107,549
2020-06-24,108,347
2020-06-24,109,186
2020-06-24,110,238
2020-06-24,111,397
2020-06-24,112,276
2020-06-24,113,72
2020-06-24,114,469
2020-06-24,115,565
2020-06-24,116,172
2020-06-24,117,334
2020-06-24,119,842
2020-06-24,121,567
2020-06-24,122,434
2020-06-24,124,658
2020-06-24,125,329
2020-06-24,126,230
2020-06-24,127,532
2020-06-24,128,209
2020-06-24,129,593
2020-06-24,130,270
2020-06-24,131,99
2020-06-24,132,424
2020-06-24,133,83
2020-06-24,134,411
2020-06-24,135,430
2020-06-25,1,102
2020-06-25,2,318
2020-06-25,3,731
2020-06-25,5,137
2020-06-25,7,345
2020-06-25,8,60
2020-06-25,10,219
2020-06-25,11,262
2020-06-25,12,478
2020-06-25,13,584
2020-06-25,14,297
2020-06-25,17,56
2020-06-25,18,138
2020-06-25,19,454
2020-06-25,20,656
2020-06-25,21,311
2020-06-25,22,310
2020-06-25,23,372
2020-06-25,24,197
2020-06-25,25,216
2020-06-25,26,250
2020-06-25,27,436
2020-06-25,28,359
2020-06-25,29,43
2020-06-25,30,326
2020-06-25,31,312
2020-06-25,32,216
2020-06-25,34,148
2020-06-25,35,480
2020-06-25,36,351
2020-06-25,37,395
2020-06-25,38,428
2020-06-25,39,591
2020-06-25,40,908
2020-06-25,42,831
2020-06-25,43,474
2020-06-25,44,352
2020-06-25,45,746
2020-06-25,46,499
2020-06-25,47,146
2020-06-25,48,140
2020-06-25,49,602
2020-06-25,50,438
2020-06-25,52,163
2020-06-25,53,421
2020-06-25,54,654
2020-06-25,55,621
2020-06-25,57,213
2020-06-25,59,148
2020-06-25,60,163
2020-06-25,61,99
2020-06-25,63,329
2020-06-25,64,566
2020-06-25,65,389
2020-06-25,66,506
2020-06-25,67,307
2020-06-25,68,369
2020-06-25,70,197
2020-06-25,71,33
2020-06-25,72,190
2020-06-25,73,486
2020-06-25,74,304
2020-06-25,76,803
2020-06-25,77,99
2020-06-25,78,441
2020-06-25,79,419
2020-06-25,80,52
2020-06-25,81,144
2020-06-25,82,448
2020-06-25,83,218
2020-06-25,84,420
2020-06-25,85,486
2020-06-25,87,698
2020-06-25,88,170
2020-06-25,89,346
2020-06-25,91,268
2020-06-25,92,239
2020-06-25,93,65
2020-06-25,94,400
2020-06-25,95,309
2020-06-25,96,69
2020-06-25,97,476
2020-06-25,98,486
2020-06-25,99,362
2020-06-25,101,640
2020-06-25,102,339
2020-06-25,103,203
2020-06-25,105,177
2020-06-25,106,419
2020-06-25,107,508
2020-06-25,108,388
2020-06-25,109,185
2020-06-25,110,277
2020-06-25,111,408
2020-06-25,112,249
2020-06-25,113,67
2020-06-25,114,437
2020-06-25,115,524
2020-06-25,116,171
2020-06-25,117,316
2020-06-25,119,713
2020-06-25,121,498
2020-06-25,122,436
2020-06-25,123,179
2020-06-25,124,576
2020-06-25,125,340
2020-06-25,126,173
2020-06-25,127,564
2020-06-25,128,194
2020-06-25,129,601
2020-06-25,130,278
2020-06-25,131,127
2020-06-25,132,429
2020-06-25,133,85
2020-06-25,134,478
2020-06-25,135,452
2020-06-26,1,71
2020-06-26,2,311
2020-06-26,3,762
2020-06-26,5,126
2020-06-26,6,32
2020-06-26,7,313
2020-06-26,8,111
2020-06-26,9,505
2020-06-26,10,282
2020-06-26,11,294
2020-06-26,12,523
2020-06-26,13,640
2020-06-26,14,289
2020-06-26,16,412
2020-06-26,17,40
2020-06-26,18,197
2020-06-26,19,508
2020-06-26,20,697
2020-06-26,21,370
2020-06-26,22,361
2020-06-26,23,530
2020-06-26,24,269
2020-06-26,25,193
2020-06-26,26,274
2020-06-26,27,505
2020-06-26,30,373
2020-06-26,31,435
2020-06-26,32,220
2020-06-26,34,155
2020-06-26,35,474
2020-06-26,36,484
2020-06-26,37,390
2020-06-26,38,524
2020-06-26,39,647
2020-06-26,40,923
2020-06-26,42,866
2020-06-26,43,401
2020-06-26,44,329
2020-06-26,45,862
2020-06-26,46,505
2020-06-26,47,201
2020-06-26,48,142
2020-06-26,49,669
2020-06-26,50,452
2020-06-26,52,200
2020-06-26,53,459
2020-06-26,54,888
2020-06-26,55,641
2020-06-26,56,101
2020-06-26,57,246
2020-06-26,59,135
2020-06-26,60,221
2020-06-26,61,120
2020-06-26,62,523
2020-06-26,63,341
2020-06-26,64,602
2020-06-26,65,431
2020-06-26,66,507
2020-06-26,67,312
2020-06-26,68,420
2020-06-26,70,260
2020-06-26,71,42
2020-06-26,72,236
2020-06-26,73,641
2020-06-26,75,535
2020-06-26,76,807
2020-06-26,77,118
2020-06-26,78,474
2020-06-26,79,489
2020-06-26,80,49
2020-06-26,81,148
2020-06-26,82,618
2020-06-26,83,267
2020-06-26,84,456
2020-06-26,87,718
2020-06-26,88,173
2020-06-26,89,493
2020-06-26,91,309
2020-06-26,92,242
2020-06-26,93,66
2020-06-26,94,420
2020-06-26,95,431
2020-06-26,96,65
2020-06-26,97,556
2020-06-26,99,410
2020-06-26,101,636
2020-06-26,103,212
2020-06-26,105,195
2020-06-26,106,442
2020-06-26,107,597
2020-06-26,108,379
2020-06-26,109,142
2020-06-26,110,294
2020-06-26,111,505
2020-06-26,112,219
2020-06-26,113,81
2020-06-26,114,519
2020-06-26,115,667
2020-06-26,116,155
2020-06-26,117,406
2020-06-26,119,971
2020-06-26,121,609
2020-06-26,122,489
2020-06-26,123,247
2020-06-26,125,366
2020-06-26,126,244
2020-06-26,127,638
2020-06-26,128,197
2020-06-26,129,651
2020-06-26,130,308
2020-06-26,131,109
2020-06-26,132,440
2020-06-26,133,86
2020-06-26,134,573
2020-06-26,135,588
2020-06-27,1,107
2020-06-27,2,433
2020-06-27,3,679
2020-06-27,5,140
2020-06-27,6,42
2020-06-27,7,440
2020-06-27,8,99
2020-06-27,9,597
2020-06-27,10,292
2020-06-27,11,298
2020-06-27,12,503
2020-06-27,13,683
2020-06-27,14,301
2020-06-27,16,528
2020-06-27,17,85
2020-06-27,18,213
2020-06-27,19,478
2020-06-27,20,665
2020-06-27,21,392
2020-06-27,22,360
2020-06-27,23,699
2020-06-27,25,197
2020-06-27,26,306
2020-06-27,27,668
2020-06-27,28,329
2020-06-27,29,57
2020-06-27,30,410
2020-06-27,31,492
2020-06-27,32,265
2020-06-27,34,196
2020-06-27,35,425
2020-06-27,36,660
2020-06-27,37,434
2020-06-27,38,660
2020-06-27,39,746
2020-06-27,42,935
2020-06-27,43,546
2020-06-27,44,336
2020-06-27,45,1099
2020-06-27,46,518
